customer_id,credit_score,risk_grade,external_active_loans,external_overdue_amount,bureau_pull_date
4869,687,MEDIUM,4,0,2025-01-01
4870,408,LOW,0,0,2025-01-01
4871,484,LOW,3,0,2025-01-01
4872,398,MEDIUM,3,0,2025-01-01
4873,824,HIGH,0,0,2025-01-01
4874,576,MEDIUM,2,0,2025-01-01
4875,553,HIGH,2,0,2025-01-01
4876,309,MEDIUM,4,0,2025-01-01
4877,759,HIGH,1,0,2025-01-01
4878,686,LOW,2,0,2025-01-01
4879,509,HIGH,3,0,2025-01-01
4880,614,LOW,1,0,2025-01-01
4881,715,LOW,2,0,2025-01-01
4882,321,MEDIUM,0,5000,2025-01-01
4883,332,HIGH,1,0,2025-01-01
4884,309,LOW,3,0,2025-01-01
4885,485,MEDIUM,3,0,2025-01-01
4886,627,MEDIUM,2,0,2025-01-01
4887,689,LOW,3,0,2025-01-01
4888,342,LOW,1,0,2025-01-01
4889,463,MEDIUM,2,0,2025-01-01
4890,435,MEDIUM,1,0,2025-01-01
4891,372,MEDIUM,3,0,2025-01-01
4892,770,LOW,4,0,2025-01-01
4893,814,MEDIUM,2,0,2025-01-01
4894,755,MEDIUM,1,0,2025-01-01
4895,782,LOW,1,0,2025-01-01
4896,351,HIGH,1,0,2025-01-01
4897,406,MEDIUM,1,0,2025-01-01
4898,386,MEDIUM,0,5000,2025-01-01
4899,757,MEDIUM,1,0,2025-01-01
4900,456,HIGH,2,15000,2025-01-01
4901,722,MEDIUM,3,15000,2025-01-01
4902,648,LOW,1,0,2025-01-01
4903,377,LOW,0,15000,2025-01-01
4904,465,MEDIUM,4,0,2025-01-01
4905,814,MEDIUM,1,0,2025-01-01
4906,364,LOW,3,5000,2025-01-01
4907,584,MEDIUM,2,0,2025-01-01
4908,535,HIGH,4,0,2025-01-01
4909,325,MEDIUM,4,15000,2025-01-01
4910,804,LOW,0,0,2025-01-01
4911,649,MEDIUM,0,0,2025-01-01
4912,476,HIGH,1,5000,2025-01-01
4913,354,LOW,2,0,2025-01-01
4914,440,MEDIUM,1,0,2025-01-01
4915,550,HIGH,4,0,2025-01-01
4916,559,MEDIUM,0,0,2025-01-01
4917,689,HIGH,0,15000,2025-01-01
4918,540,LOW,1,15000,2025-01-01
4919,424,MEDIUM,0,0,2025-01-01
4920,554,LOW,0,0,2025-01-01
4921,361,HIGH,2,0,2025-01-01
4922,332,HIGH,2,5000,2025-01-01
4923,310,MEDIUM,0,0,2025-01-01
4924,309,HIGH,1,0,2025-01-01
4925,635,HIGH,2,15000,2025-01-01
4926,323,HIGH,4,0,2025-01-01
4927,465,LOW,4,0,2025-01-01
4928,345,MEDIUM,2,0,2025-01-01
4929,822,HIGH,3,0,2025-01-01
4930,498,LOW,1,0,2025-01-01
4931,811,LOW,0,0,2025-01-01
4932,671,HIGH,2,0,2025-01-01
4933,634,MEDIUM,3,0,2025-01-01
4934,695,MEDIUM,1,0,2025-01-01
4935,755,MEDIUM,0,0,2025-01-01
4936,528,MEDIUM,1,0,2025-01-01
4937,446,HIGH,1,0,2025-01-01
4938,624,HIGH,4,0,2025-01-01
4939,349,LOW,0,0,2025-01-01
4940,528,MEDIUM,2,0,2025-01-01
4941,399,LOW,1,5000,2025-01-01
4942,642,LOW,0,0,2025-01-01
4943,706,MEDIUM,4,5000,2025-01-01
4944,848,LOW,1,0,2025-01-01
4945,585,MEDIUM,0,0,2025-01-01
4946,629,LOW,3,0,2025-01-01
4947,720,MEDIUM,3,0,2025-01-01
4948,612,MEDIUM,0,0,2025-01-01
4949,531,MEDIUM,4,15000,2025-01-01
4950,516,LOW,0,0,2025-01-01
4951,377,LOW,1,5000,2025-01-01
4952,502,MEDIUM,2,15000,2025-01-01
4953,654,HIGH,0,15000,2025-01-01
4954,398,MEDIUM,1,5000,2025-01-01
4955,328,MEDIUM,3,0,2025-01-01
4956,672,MEDIUM,0,0,2025-01-01
4957,628,HIGH,0,0,2025-01-01
4958,545,LOW,3,0,2025-01-01
4959,716,HIGH,1,0,2025-01-01
4960,574,LOW,2,5000,2025-01-01
4961,819,MEDIUM,3,0,2025-01-01
4962,682,HIGH,1,0,2025-01-01
4963,723,MEDIUM,1,0,2025-01-01
4964,768,HIGH,1,0,2025-01-01
4965,597,LOW,4,0,2025-01-01
4966,603,MEDIUM,2,0,2025-01-01
4967,471,MEDIUM,4,15000,2025-01-01
4968,399,LOW,4,0,2025-01-01
4969,544,MEDIUM,1,0,2025-01-01
4970,390,LOW,1,0,2025-01-01
4971,657,MEDIUM,1,0,2025-01-01
4972,488,MEDIUM,2,0,2025-01-01
4973,693,MEDIUM,0,0,2025-01-01
4974,313,LOW,1,0,2025-01-01
4975,828,MEDIUM,1,0,2025-01-01
4976,543,HIGH,2,0,2025-01-01
4977,539,MEDIUM,2,0,2025-01-01
4978,822,HIGH,1,15000,2025-01-01
4979,522,MEDIUM,4,0,2025-01-01
4980,407,LOW,3,0,2025-01-01
4981,621,LOW,3,15000,2025-01-01
4982,785,LOW,3,0,2025-01-01
4983,374,MEDIUM,4,0,2025-01-01
4984,582,MEDIUM,4,0,2025-01-01
4985,407,MEDIUM,3,0,2025-01-01
4986,497,LOW,3,15000,2025-01-01
4987,510,HIGH,4,0,2025-01-01
4988,700,HIGH,3,0,2025-01-01
4989,523,HIGH,2,0,2025-01-01
4990,680,HIGH,1,0,2025-01-01
4991,606,MEDIUM,2,5000,2025-01-01
4992,781,LOW,3,0,2025-01-01
4993,544,MEDIUM,1,15000,2025-01-01
4994,322,MEDIUM,1,15000,2025-01-01
4995,467,MEDIUM,1,15000,2025-01-01
4996,468,LOW,3,0,2025-01-01
4997,803,LOW,0,0,2025-01-01
4998,529,MEDIUM,0,0,2025-01-01
4999,785,LOW,4,5000,2025-01-01
5000,827,HIGH,2,15000,2025-01-01
